epoch,acc,loss,val_acc,val_loss
0,0.96826171875,0.111549093394,0.981,0.0527165843469
1,0.96826171875,0.0936151490985,0.983,0.0447005895357
2,0.96826171875,0.0889283880871,0.9815,0.0486458649644
3,0.96826171875,0.101007502907,0.98,0.0497142773434
4,0.974509803922,0.0655926844626,0.984,0.041135296883
5,0.96875,0.089191280972,0.981,0.0438783948145
6,0.9755859375,0.0715593076609,0.9805,0.04405434011
7,0.9755859375,0.0582618032358,0.9845,0.0303084697802
8,0.982421875,0.0508447170778,0.982,0.0418761280118
9,0.96533203125,0.073543113581,0.9785,0.0443185779819
10,0.9736328125,0.0686127796661,0.982,0.0420631692933
11,0.9716796875,0.0799944275121,0.983,0.0360730471217
12,0.97119140625,0.0765003187125,0.98,0.0430717271872
13,0.97705078125,0.0578486430541,0.9795,0.0403390259081
14,0.96923828125,0.0779155887972,0.9815,0.0391249932716
15,0.97021484375,0.0807360439046,0.976,0.0453725136953
16,0.973529411765,0.0684967759843,0.9825,0.0400481640796
17,0.97412109375,0.0743102328363,0.9825,0.0384978017736
18,0.97216796875,0.0761544402071,0.9815,0.0388138432714
19,0.982421875,0.0533933094654,0.982,0.0398911587168
20,0.97509765625,0.0646169730335,0.981,0.0444867774454
21,0.97998046875,0.0540933395691,0.9805,0.0395819120682
22,0.98095703125,0.0490491530866,0.9815,0.0404304313542
23,0.98046875,0.0516254678666,0.9795,0.0413066603537
24,0.974609375,0.0697424341492,0.979,0.0426167119917
25,0.974609375,0.0625033981141,0.981,0.0425049655413
26,0.97412109375,0.06080311702,0.984,0.0342133698642
27,0.973039215686,0.06107268926,0.984,0.0365587764971
28,0.97509765625,0.0580099674527,0.9805,0.0432949310528
29,0.9697265625,0.0705253176379,0.9825,0.0389350294823
30,0.97607421875,0.0620192517729,0.979,0.0447979318193
31,0.97119140625,0.0676060564142,0.9825,0.0410275469996
32,0.9658203125,0.0890593640806,0.984,0.0349276630356
33,0.98095703125,0.0455134759022,0.9815,0.0412281167183
34,0.970703125,0.0732269123146,0.983,0.0372571419482
35,0.96923828125,0.0799631968539,0.9825,0.0397768908934
36,0.96923828125,0.0712786968083,0.982,0.038951636317
37,0.97705078125,0.0621232420336,0.982,0.036887288466
38,0.973529411765,0.0752700497017,0.981,0.0410667337985
39,0.97119140625,0.0703996631996,0.9815,0.0444647842117
